page_number,naics_id,naics_description,sic_id,sic_description
page_9,313240,Knit Fabric Mills,2259,"Knitting Mills, Nec"
page_9,313240,Knit Fabric Mills,2259,"Knitting Mills, Nec"
page_9,313310,Textile and Fabric Finishing Mills,2231,"Broadwoven Fabric Mills, Wool"
page_10,313310,Textile and Fabric Finishing Mills,2231,"Broadwoven Fabric Mills, Wool"
page_10,313310,Textile and Fabric Finishing Mills,2251,"Women's Hosiery, Except Socks"
page_10,313310,Textile and Fabric Finishing Mills,2252,"Hosiery, Nec"
page_10,313310,Textile and Fabric Finishing Mills,2253,Knit Outerwear Mills
page_10,313310,Textile and Fabric Finishing Mills,2254,Knit Underwear Mills
page_10,313310,Textile and Fabric Finishing Mills,2257,Weft Knit Fabric Mills
page_10,313310,Textile and Fabric Finishing Mills,2258,Lace and Warp Knit Fabric Mills
page_10,313310,Textile and Fabric Finishing Mills,2259,"Knitting Mills, Nec"
page_10,313310,Textile and Fabric Finishing Mills,2261,"Finishing Plants, Cotton"
page_10,313310,Textile and Fabric Finishing Mills,2262,"Finishing Plants, Manmade"
page_10,313310,Textile and Fabric Finishing Mills,2269,"Finishing Plants, Nec"
page_10,313310,Textile and Fabric Finishing Mills,2269,"Finishing Plants, Nec"
page_10,313310,Textile and Fabric Finishing Mills,2284,Thread Mills
page_10,313310,Textile and Fabric Finishing Mills,2299,"Textile Goods, Nec"
page_10,313310,Textile and Fabric Finishing Mills,5131,Piece Goods and Notions
page_10,313310,Textile and Fabric Finishing Mills,5131,Piece Goods and Notions
page_10,313310,Textile and Fabric Finishing Mills,7389,"Business Services, Nec"
page_10,313320,Fabric Coating Mills,2295,"Coated Fabrics, Not Rubberized"
page_10,313320,Fabric Coating Mills,3069,"Fabricated Rubber Products, Nec"
page_10,314110,Carpet and Rug Mills,2273,Carpets and Rugs
page_10,314120,Curtain and Linen Mills,2391,Curtains and Draperies
page_10,314120,Curtain and Linen Mills,2392,"Household Furnishings, Nec"
page_10,314120,Curtain and Linen Mills,5714,Drapery and Upholstery Stores
page_10,314120,Curtain and Linen Mills,5714,Drapery and Upholstery Stores
page_10,314910,Textile Bag and Canvas Mills,2392,"Household Furnishings, Nec"
page_10,314910,Textile Bag and Canvas Mills,2393,Textile Bags
page_10,314910,Textile Bag and Canvas Mills,2394,Canvas and Related Products
page_10,314910,Textile Bag and Canvas Mills,3069,"Fabricated Rubber Products, Nec"
page_10,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",2296,Tire Cord and Fabrics
page_10,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",2298,Cordage and Twine
page_10,314999,All Other Miscellaneous Textile Product Mills,2299,"Textile Goods, Nec"
page_10,314999,All Other Miscellaneous Textile Product Mills,2311,Men's and Boy's Suits and Coats
page_10,314999,All Other Miscellaneous Textile Product Mills,2321,Men's and Boy's Furnishings
page_10,314999,All Other Miscellaneous Textile Product Mills,2322,Men's and Boy's Underwear and Nightwear
page_10,314999,All Other Miscellaneous Textile Product Mills,2323,Men's and Boy's Neckwear
page_10,314999,All Other Miscellaneous Textile Product Mills,2325,Men's and Boy's Trousers and Slacks
page_10,314999,All Other Miscellaneous Textile Product Mills,2326,Men's and Boy's Work Clothing
page_10,314999,All Other Miscellaneous Textile Product Mills,2329,"Men's and Boy's Clothing, Nec"
page_10,314999,All Other Miscellaneous Textile Product Mills,2331,Women's and Misses' Blouses and Shirts
page_10,314999,All Other Miscellaneous Textile Product Mills,2335,"Women's, Junior's, and Misses' Dresses"
page_11,314999,All Other Miscellaneous Textile Product Mills,2337,Women's and Misses' Suits and Coats
page_11,314999,All Other Miscellaneous Textile Product Mills,2339,"Women's and Misses' Outerwear, Nec"
page_11,314999,All Other Miscellaneous Textile Product Mills,2341,Women's and Children's Underwear
page_11,314999,All Other Miscellaneous Textile Product Mills,2341,Women's and Children's Underwear
page_11,314999,All Other Miscellaneous Textile Product Mills,2342,"Bras, Girdles, and Allied Garments"
page_11,314999,All Other Miscellaneous Textile Product Mills,2353,"Hats, Caps, and Millinery"
page_11,314999,All Other Miscellaneous Textile Product Mills,2353,"Hats, Caps, and Millinery"
page_11,314999,All Other Miscellaneous Textile Product Mills,2361,"Girl's and Children's Dresses, Blouses"
page_11,314999,All Other Miscellaneous Textile Product Mills,2361,"Girl's and Children's Dresses, Blouses"
page_11,314999,All Other Miscellaneous Textile Product Mills,2369,"Girl's and Children's Outerwear, Nec"
page_11,314999,All Other Miscellaneous Textile Product Mills,2369,"Girl's and Children's Outerwear, Nec"
page_11,314999,All Other Miscellaneous Textile Product Mills,2371,Fur Goods
page_11,314999,All Other Miscellaneous Textile Product Mills,2371,Fur Goods
page_11,314999,All Other Miscellaneous Textile Product Mills,2381,Fabric Dress and Work Gloves
page_11,314999,All Other Miscellaneous Textile Product Mills,2381,Fabric Dress and Work Gloves
page_11,314999,All Other Miscellaneous Textile Product Mills,2384,Robes and Dressing Gowns
page_11,314999,All Other Miscellaneous Textile Product Mills,2384,Robes and Dressing Gowns
page_11,314999,All Other Miscellaneous Textile Product Mills,2385,Waterproof Outerwear
page_11,314999,All Other Miscellaneous Textile Product Mills,2385,Waterproof Outerwear
page_11,314999,All Other Miscellaneous Textile Product Mills,2386,Leather and Sheep-lined Clothing
page_11,314999,All Other Miscellaneous Textile Product Mills,2386,Leather and Sheep-lined Clothing
page_11,314999,All Other Miscellaneous Textile Product Mills,2387,Apparel Belts
page_11,314999,All Other Miscellaneous Textile Product Mills,2387,Apparel Belts
page_11,314999,All Other Miscellaneous Textile Product Mills,2389,"Apparel and Accessories, Nec"
page_11,314999,All Other Miscellaneous Textile Product Mills,2389,"Apparel and Accessories, Nec"
page_11,314999,All Other Miscellaneous Textile Product Mills,2392,"Household Furnishings, Nec"
page_12,314999,All Other Miscellaneous Textile Product Mills,2395,Pleating and Stitching
page_12,314999,All Other Miscellaneous Textile Product Mills,2395,Pleating and Stitching
page_12,314999,All Other Miscellaneous Textile Product Mills,2395,Pleating and Stitching
page_12,314999,All Other Miscellaneous Textile Product Mills,2396,Automotive and Apparel Trimmings
page_12,314999,All Other Miscellaneous Textile Product Mills,2396,Automotive and Apparel Trimmings
page_12,314999,All Other Miscellaneous Textile Product Mills,2396,Automotive and Apparel Trimmings
page_12,314999,All Other Miscellaneous Textile Product Mills,2399,"Fabricated Textile Products, Nec"
page_12,314999,All Other Miscellaneous Textile Product Mills,2399,"Fabricated Textile Products, Nec"
page_12,314999,All Other Miscellaneous Textile Product Mills,2399,"Fabricated Textile Products, Nec"
page_12,314999,All Other Miscellaneous Textile Product Mills,3151,Leather Gloves and Mittens
page_12,314999,All Other Miscellaneous Textile Product Mills,3151,Leather Gloves and Mittens
page_12,314999,All Other Miscellaneous Textile Product Mills,3569,"General Industrial Machinery,"
page_12,314999,All Other Miscellaneous Textile Product Mills,7389,"Business Services, Nec"
page_12,315110,Hosiery and Sock Mills,2251,"Women's Hosiery, Except Socks"
page_12,315110,Hosiery and Sock Mills,2252,"Hosiery, Nec"
page_12,315110,Hosiery and Sock Mills,2252,"Hosiery, Nec"
page_12,315190,Other Apparel Knitting Mills,2253,Knit Outerwear Mills
page_12,315190,Other Apparel Knitting Mills,2253,Knit Outerwear Mills
page_12,315190,Other Apparel Knitting Mills,2254,Knit Underwear Mills
page_12,315190,Other Apparel Knitting Mills,2259,"Knitting Mills, Nec"
page_12,315190,Other Apparel Knitting Mills,2259,"Knitting Mills, Nec"
page_12,315210,Cut and Sew Apparel Contractors,2311,Men's and Boy's Suits and Coats
page_12,315210,Cut and Sew Apparel Contractors,2321,Men's and Boy's Furnishings
page_12,315210,Cut and Sew Apparel Contractors,2322,Men's and Boy's Underwear and Nightwear
page_12,315210,Cut and Sew Apparel Contractors,2323,Men's and Boy's Neckwear
page_12,315210,Cut and Sew Apparel Contractors,2325,Men's and Boy's Trousers and Slacks
page_12,315210,Cut and Sew Apparel Contractors,2326,Men's and Boy's Work Clothing
page_12,315210,Cut and Sew Apparel Contractors,2329,"Men's and Boy's Clothing, Nec"
page_12,315210,Cut and Sew Apparel Contractors,2331,Women's and Misses' Blouses and Shirts
page_12,315210,Cut and Sew Apparel Contractors,2335,"Women's, Junior's, and Misses' Dresses"
page_12,315210,Cut and Sew Apparel Contractors,2337,Women's and Misses' Suits and Coats
page_12,315210,Cut and Sew Apparel Contractors,2339,"Women's and Misses' Outerwear, Nec"
page_12,315210,Cut and Sew Apparel Contractors,2341,Women's and Children's Underwear
page_12,315210,Cut and Sew Apparel Contractors,2341,Women's and Children's Underwear
page_12,315210,Cut and Sew Apparel Contractors,2342,"Bras, Girdles, and Allied Garments"
page_12,315210,Cut and Sew Apparel Contractors,2353,"Hats, Caps, and Millinery"
page_12,315210,Cut and Sew Apparel Contractors,2353,"Hats, Caps, and Millinery"
page_12,315210,Cut and Sew Apparel Contractors,2361,"Girl's and Children's Dresses, Blouses"
page_13,315210,Cut and Sew Apparel Contractors,2361,"Girl's and Children's Dresses, Blouses"
page_13,315210,Cut and Sew Apparel Contractors,2369,"Girl's and Children's Outerwear, Nec"
page_13,315210,Cut and Sew Apparel Contractors,2369,"Girl's and Children's Outerwear, Nec"
page_13,315210,Cut and Sew Apparel Contractors,2371,Fur Goods
page_13,315210,Cut and Sew Apparel Contractors,2371,Fur Goods
page_13,315210,Cut and Sew Apparel Contractors,2381,Fabric Dress and Work Gloves
page_13,315210,Cut and Sew Apparel Contractors,2381,Fabric Dress and Work Gloves
page_13,315210,Cut and Sew Apparel Contractors,2384,Robes and Dressing Gowns
page_13,315210,Cut and Sew Apparel Contractors,2384,Robes and Dressing Gowns
page_13,315210,Cut and Sew Apparel Contractors,2385,Waterproof Outerwear
page_13,315210,Cut and Sew Apparel Contractors,2385,Waterproof Outerwear
page_13,315210,Cut and Sew Apparel Contractors,2386,Leather and Sheep-lined Clothing
page_13,315210,Cut and Sew Apparel Contractors,2386,Leather and Sheep-lined Clothing
page_13,315210,Cut and Sew Apparel Contractors,2387,Apparel Belts
page_13,315210,Cut and Sew Apparel Contractors,2387,Apparel Belts
page_13,315210,Cut and Sew Apparel Contractors,2389,"Apparel and Accessories, Nec"
page_13,315210,Cut and Sew Apparel Contractors,2389,"Apparel and Accessories, Nec"
page_13,315210,Cut and Sew Apparel Contractors,2395,Pleating and Stitching
page_13,315210,Cut and Sew Apparel Contractors,2395,Pleating and Stitching
page_13,315210,Cut and Sew Apparel Contractors,2396,Automotive and Apparel Trimmings
page_13,315210,Cut and Sew Apparel Contractors,2396,Automotive and Apparel Trimmings
page_13,315210,Cut and Sew Apparel Contractors,2399,"Fabricated Textile Products, Nec"
page_13,315210,Cut and Sew Apparel Contractors,2399,"Fabricated Textile Products, Nec"
page_13,315210,Cut and Sew Apparel Contractors,3151,Leather Gloves and Mittens
page_13,315210,Cut and Sew Apparel Contractors,3151,Leather Gloves and Mittens
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2311,Men's and Boy's Suits and Coats
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2321,Men's and Boy's Furnishings
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2322,Men's and Boy's Underwear and Nightwear
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2325,Men's and Boy's Trousers and Slacks
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2326,Men's and Boy's Work Clothing
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2329,"Men's and Boy's Clothing, Nec"
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2341,Women's and Children's Underwear
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2361,"Girl's and Children's Dresses, Blouses"
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2369,"Girl's and Children's Outerwear, Nec"
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2369,"Girl's and Children's Outerwear, Nec"
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2369,"Girl's and Children's Outerwear, Nec"
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2369,"Girl's and Children's Outerwear, Nec"
page_13,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2384,Robes and Dressing Gowns
page_14,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2385,Waterproof Outerwear
page_14,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,2385,Waterproof Outerwear
page_14,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,5699,Miscellaneous Apparel and Accessories
page_14,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,5699,Miscellaneous Apparel and Accessories
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2331,Women's and Misses' Blouses and Shirts
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2335,"Women's, Junior's, and Misses' Dresses"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2337,Women's and Misses' Suits and Coats
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2339,"Women's and Misses' Outerwear, Nec"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2341,Women's and Children's Underwear
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2341,Women's and Children's Underwear
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2342,"Bras, Girdles, and Allied Garments"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2361,"Girl's and Children's Dresses, Blouses"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2361,"Girl's and Children's Dresses, Blouses"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2361,"Girl's and Children's Dresses, Blouses"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2369,"Girl's and Children's Outerwear, Nec"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2369,"Girl's and Children's Outerwear, Nec"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2369,"Girl's and Children's Outerwear, Nec"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2369,"Girl's and Children's Outerwear, Nec"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2384,Robes and Dressing Gowns
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2385,Waterproof Outerwear
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2385,Waterproof Outerwear
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2385,Waterproof Outerwear
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",2389,"Apparel and Accessories, Nec"
page_14,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",5699,Miscellaneous Apparel and Accessories
page_14,315280,Other Cut and Sew Apparel Manufacturing,2329,"Men's and Boy's Clothing, Nec"
